Date,Close,High,Low,Open,Volume
,MOL.BD,MOL.BD,MOL.BD,MOL.BD,MOL.BD
2004-02-18,367.7948913574219,373.28436734783116,367.7948913574219,367.7948913574219,4768000
2004-02-19,366.1480712890625,368.0693880049721,364.7757022062699,368.0693880049721,5290400
2004-02-20,363.9523010253906,365.59914401645574,362.3054580343255,365.59914401645574,1721600
2004-02-23,365.59912109375,368.06938542546453,362.5799091327656,362.85438294740055,1244800
2004-02-24,361.75640869140625,366.6969362759626,360.658513672616,365.59904125717236,3612000
2004-02-25,362.3054504394531,364.5012410481771,360.93308130900067,363.4033457438151,1303200
2004-02-26,365.0501708984375,366.42253996196547,362.57990658408715,363.40332802220394,1960800
2004-02-27,373.28448486328125,373.28448486328125,362.8544771979837,364.501320513557,3193600
2004-03-01,369.9907531738281,375.4802302238849,369.44180546882245,372.73549169885655,2353600
2004-03-02,373.0099792480469,374.65682242353495,369.16734517190804,370.5397144848148,4132800
2004-03-03,380.1461486816406,380.96956994232283,373.55877859618255,374.3821998568648,4693600
2004-03-04,385.9101257324219,388.10591592151104,373.83327969243146,381.2440715806074,15839200
2004-03-05,393.3210144042969,396.0657528160505,373.833371680846,389.75285446901717,13451200
2004-03-08,388.6549072265625,396.8891213627185,387.5570120084084,395.2422785354873,2744000
2004-03-09,377.4014892578125,389.7528107244318,375.7546463955966,388.65491548295455,5705600
2004-03-10,382.6164245605469,383.7143196095011,371.36300030876606,374.9311592178673,4142400
2004-03-11,376.0291442871094,382.61651615783245,373.2844060076414,381.7930946739921,5150400
2004-03-12,387.0080871582031,388.380456261601,372.73544848286514,373.2843961242243,5322400
2004-03-15,387.0080871582031,387.0080871582031,387.0080871582031,387.0080871582031,0
2004-03-16,387.8315734863281,387.8315734863281,381.5186745548451,382.3420961546038,4718400
2004-03-17,392.4975891113281,394.1444321425645,387.8315338561585,387.8315338561585,6035200
2004-03-18,396.8891296386719,399.3593939310287,390.57623200264874,392.77202248474373,5697600
2004-03-19,393.595458984375,398.53598775823747,391.39966841821393,395.516775729766,1688000
2004-03-22,388.10601806640625,393.0465472921455,385.910227299411,390.02733498752707,2263200
2004-03-23,388.10601806640625,393.0465472921455,385.0868057617878,387.0081226829086,884000
2004-03-24,389.4783020019531,391.94856607384713,387.28251171582514,387.28251171582514,1580800
2004-03-25,391.399658203125,393.59544871197846,385.3612343037781,389.75281532148495,3595200
2004-03-26,392.4975891113281,393.8699583040251,387.2825861790797,389.7528507259342,5680000
2004-03-29,398.8103942871094,401.8296058061446,392.49749747458117,392.77197124903887,8233600
2004-03-30,394.4189147949219,401.82970860108946,394.4189147949219,400.45733937772513,2104800
2004-03-31,391.399658203125,397.438082102472,390.85071057591165,395.2422915936185,1867200
2004-04-01,392.4975891113281,398.5360135591947,391.12521991863116,391.67416759570995,2510400
2004-04-02,410.8873291015625,411.4362767690329,392.4975822413055,392.77205607504067,7697600
2004-04-05,421.0427551269531,422.6895977154549,407.59354065418864,411.7106471254431,7198400
2004-04-06,424.6110534667969,430.92395212855274,417.2002593856052,418.298154805041,5026400
2004-04-07,427.0812683105469,432.29627094415895,422.41521332257815,422.6896871453999,4947200
2004-04-08,425.1599426269531,428.1791546146203,420.76836155398263,424.0620473587105,1705600
2004-04-09,420.4938659667969,423.78755160100155,419.9449183610961,423.78755160100155,354400
2004-04-12,420.4938659667969,420.4938659667969,420.4938659667969,420.4938659667969,0
2004-04-13,435.3153991699219,435.3153991699219,422.68960575137436,422.68960575137436,4668000
2004-04-14,428.17913818359375,438.06019521859974,428.17913818359375,433.1196667010968,4480800
2004-04-15,436.4132995605469,437.23672088047243,425.70882240151457,427.63013881467424,6108000
2004-04-16,430.9239196777344,439.15813470342357,429.0026028384069,436.4133963615272,4469600
2004-04-19,423.5130920410156,432.5707278396893,421.31730154436747,430.9238849672032,2384000
2004-04-20,427.9046325683594,427.9046325683594,418.0235762678713,423.51305199036466,1504800
2004-04-21,427.9046325683594,429.82594907123206,423.78752577648936,424.061999562614,1136800
2004-04-22,428.17913818359375,430.3749286358173,425.43440011831433,428.17913818359375,2261600
2004-04-23,426.8067626953125,431.198343533335,423.2386032644192,431.198343533335,1799200
2004-04-26,424.6110534667969,427.90473972510426,421.5918410633484,425.4344750313737,1100800
2004-04-27,414.4554748535156,425.4344278297677,413.0831057314841,423.2386372345173,5974400
2004-04-28,421.3172912597656,421.3172912597656,411.71070807143224,414.4554461252418,1539200
2004-04-29,421.0427551269531,421.0427551269531,416.10222736144783,419.94486006795194,1444000
2004-04-30,433.94317626953125,439.15817965290955,418.5726399816794,420.4939570176609,5024000
2004-05-03,440.25604248046875,444.6476239515956,436.4134086932327,437.236830219069,2889600
2004-05-04,436.9622497558594,443.54962035519395,433.9430382311644,441.9027777053603,3208800
2004-05-05,441.6282958984375,443.0006647483394,434.2175041089671,438.88355819863364,2606400
2004-05-06,437.2367248535156,441.9027790421596,433.66856576808203,439.70698883573885,4651200
2004-05-07,436.4132995605469,441.9027750267173,434.4919831473872,436.6877733338554,5472800
2004-05-10,421.0427551269531,432.57065324646555,414.7298585376963,432.57065324646555,7398400
2004-05-11,425.4343566894531,429.551463367093,420.7683024547946,420.7683024547946,3310400
2004-05-12,425.1599426269531,428.1791546146203,424.0620473587105,428.1791546146203,3308000
2004-05-13,423.2386169433594,430.3749360357896,419.9449312083916,422.68966932086477,2001600
2004-05-14,425.4343566894531,431.47277981665826,423.2385664613785,430.9238322596396,4555200
2004-05-17,424.88543701171875,430.9238605351411,422.6896466395651,424.61096321519955,6056800
2004-05-18,433.6686096191406,435.31545244047913,424.3365002982224,424.88544790533524,4668000
2004-05-19,437.2367248535156,438.334619956726,433.94303954388465,434.2175133196872,2727200
2004-05-20,438.0602722167969,439.1581676358866,431.1984258474862,435.3155336690726,1914400
2004-05-21,439.70703125,441.9028216682272,435.58992421582394,435.58992421582394,6029600
2004-05-24,441.0794677734375,444.09868006062345,439.981572396279,441.9028893063064,2574400
2004-05-25,433.1197204589844,439.1581449520754,429.00261285005865,439.1581449520754,2319200
2004-05-26,434.10736083984375,438.8078864030777,432.7248533212455,437.9783818919188,1918400
2004-05-27,429.9598083496094,432.7248231943014,429.68330686514014,431.89531874089374,379200
2004-05-28,436.5959167480469,436.87241827860294,429.40687695358884,431.34238766748143,1963200
2004-05-31,436.5959167480469,436.5959167480469,436.5959167480469,436.5959167480469,0
2004-06-01,429.9598083496094,434.66033358558576,426.9182920204481,434.3838321011166,3299200
2004-06-02,434.10736083984375,434.10736083984375,429.1303337728901,432.7248533212455,1959200
2004-06-03,430.236328125,433.0013430872429,430.236328125,433.0013430872429,519200
2004-06-04,433.5544128417969,434.1074159194012,429.95989283736867,430.23639437617084,1367200
2004-06-07,431.6188659667969,436.87239476459905,431.6188659667969,432.1718689981445,1642400
2004-06-08,430.7893371582031,435.2133611598278,428.57732515739076,434.1073551594216,244800
2004-06-09,429.68328857421875,431.34229741041264,428.8537841561218,429.1302856288208,1156000
2004-06-10,429.9598083496094,431.3423157719554,426.9182920204481,428.02429795832495,640800
2004-06-11,429.1302795410156,430.51278688489776,427.47127072835707,430.51278688489776,248000
2004-06-14,427.19488525390625,429.95990069244283,420.55884820141836,426.9183837100526,496800
2004-06-15,431.3423156738281,431.3423156738281,425.8122859857021,425.8122859857021,1054400
2004-06-16,427.74786376953125,431.34238363314074,427.74786376953125,427.74786376953125,661600
2004-06-17,427.4712219238281,430.78923917032614,427.19472048661993,427.19472048661993,1564000
2004-06-18,431.3423156738281,431.3423156738281,425.8122859857021,425.8122859857021,1828800
2004-06-21,432.4483642578125,433.5543703045077,428.8538446060532,431.34235821111736,690400
2004-06-22,439.08428955078125,439.08428955078125,431.34224918086824,431.34224918086824,1736000
2004-06-23,443.2318420410156,445.9968566513775,439.6373230475451,439.6373230475451,2997600
2004-06-24,442.40240478515625,445.16741981506345,439.91389125823974,442.40240478515625,2432800
2004-06-25,444.0613708496094,447.3793885645504,441.0198546109134,441.5728575634036,4916000
2004-06-28,440.1903076171875,445.7203366073532,440.1903076171875,442.67882066276206,1534400
2004-06-29,447.37939453125,447.37939453125,438.8078486533336,440.1903560529976,1031200
2004-06-30,453.7389831542969,457.3335028258422,443.5084271660525,447.6559498639894,2828000
2004-07-01,460.375,461.7575075075075,453.4624624624625,453.4624624624625,2456000
2004-07-02,463.69305419921875,464.5225587684481,457.88652221461314,458.992528306919,1360000
2004-07-05,464.5225830078125,468.39360453287765,458.9925522577195,458.9925522577195,1496000
2004-07-06,462.3104553222656,465.0754700072074,458.9924377003355,462.03395385377144,1824000
2004-07-07,473.3705749511719,475.582586983654,459.82200125221897,460.09850275627923,4655200
2004-07-08,469.2229919433594,475.5825257174886,467.84048460115736,472.81751103308454,1596800
2004-07-09,467.2874450683594,473.0939754508656,467.2874450683594,468.1169494087174,2232800
2004-07-12,469.7760009765625,471.15850833670544,466.45798331221954,466.45798331221954,228800
2004-07-13,468.6700439453125,470.60555445128136,467.28753644104904,469.2230469470179,1105600
2004-07-14,453.7389831542969,470.05257243284865,453.7389831542969,467.84056032728233,1692000
2004-07-15,455.1214599609375,463.96950778520846,452.6329465103613,460.09848686208994,2845600
2004-07-16,456.2274475097656,462.31048014322914,453.73893415971236,456.2274475097656,1568000
2004-07-19,453.1858825683594,458.4394101881268,452.9093811146874,456.2273985587511,516000
2004-07-20,456.7804870605469,456.7804870605469,450.69745393988586,452.63296447827804,1636000
2004-07-21,456.7804870605469,460.6515081373312,454.015472005701,456.7804870605469,526400
2004-07-22,456.2274475097656,458.7159608598189,454.5684386097301,456.2274475097656,304000
2004-07-23,458.9924621582031,463.1399844066206,455.12144139301347,455.12144139301347,1032800
2004-07-26,461.75750732421875,462.587011828394,458.99249231030126,462.587011828394,264800
2004-07-27,469.49951171875,469.49951171875,460.92796586287176,460.92796586287176,648800
2004-07-28,458.9924621582031,469.7760200040886,455.67444435946913,468.67001407117726,1837600
2004-07-29,463.9694519042969,463.9694519042969,456.5039124517247,458.71592414137575,2107200
2004-07-30,470.60546875,471.71147455199764,461.7574223340188,462.0339237845182,1884800
2004-08-02,464.7991027832031,470.0526322019306,462.8635919447246,467.2876167183898,526400
2004-08-03,470.0524597167969,473.9234799732882,465.07543367273666,465.07543367273666,1808000
2004-08-04,475.029541015625,476.41204841089746,470.052514392644,470.052514392644,1947200
2004-08-05,478.3475646972656,478.6240661797496,473.09403653007024,475.58254987242594,1891200
2004-08-06,472.817626953125,478.34765767772296,471.43511927197557,475.582642315424,2067200
2004-08-09,470.0524597167969,474.4764828670726,467.28744524787453,471.7114683981503,819200
2004-08-10,468.39349365234375,471.15850837284165,467.2874877641446,467.2874877641446,612000
2004-08-11,470.3290100097656,470.60551148537394,469.2230041073323,469.2230041073323,1604800
2004-08-12,480.55963134765625,484.4306525437824,472.81758895540406,472.81758895540406,1902400
2004-08-13,475.58251953125,480.2830444335937,472.8175048828125,477.79453125,2164000
2004-08-16,478.90057373046875,478.90057373046875,472.81754103874226,473.37054401071737,818400
2004-08-17,474.2000427246094,481.1125797905658,474.2000427246094,478.9005679294597,895200
2004-08-18,473.9236145019531,475.58262365423536,470.6055961973887,475.58262365423536,807200
2004-08-19,475.58251953125,477.79453125,472.264501953125,472.54100341796874,4254400
2004-08-20,475.58251953125,475.58251953125,475.58251953125,475.58251953125,0
2004-08-23,489.6841125488281,492.17262582547374,470.0525078108457,470.60551076121146,5442400
2004-08-24,494.66119384765625,497.70271041128075,489.4076652377594,490.79017276667963,2704000
2004-08-25,494.66119384765625,494.66119384765625,485.8131456625668,494.66119384765625,2007200
2004-08-26,494.3846130371094,500.4676451885727,493.27860719138874,494.6611144985395,1148800
2004-08-27,492.1727294921875,493.00223409245524,488.3017080242714,492.1727294921875,871200
2004-08-30,493.8316955566406,497.7027166864239,490.5136774453978,495.2142031029918,522400
2004-08-31,492.4491882324219,497.7027169109261,491.89618521363195,492.7256897418168,908000
2004-09-01,496.5965576171875,497.9790647375026,490.513526287801,493.55504195249426,968000
2004-09-02,493.8316955566406,499.36172574204534,485.81315178780375,497.7027166864239,2008800
2004-09-03,490.79022216796875,491.8962283024318,488.85471143265846,491.8962283024318,380000
2004-09-06,497.7026672363281,498.80867316352,492.17263760036894,492.17263760036894,1750400
2004-09-07,497.14971923828125,497.9792237753863,492.1726920156511,497.9792237753863,2086400
2004-09-08,490.79022216796875,493.2787359705105,489.40771449988995,492.17272983604755,1897600
2004-09-09,493.00225830078125,493.8317629417809,487.4722273607837,490.7902459247822,1687200
2004-09-10,492.1727294921875,492.4492310256101,489.4077141579617,492.1727294921875,440800
2004-09-13,492.1727294921875,494.9377448264133,486.91920035715856,489.4077141579617,1302400
2004-09-14,506.5506896972656,506.827191165441,492.17261335214675,492.4491148203221,1792800
2004-09-15,503.23272705078125,510.42176600864957,503.23272705078125,503.5092285491608,3504800
2004-09-16,512.6337280273438,516.7812500987624,503.2326779987948,505.99769271307395,1268800
2004-09-17,528.1178588867188,529.5003663707154,515.675291530749,515.675291530749,5051200
2004-09-20,532.5418701171875,532.5418701171875,523.9703239211165,527.5648432936624,1150400
2004-09-21,532.5418701171875,541.942920783846,530.8828611760125,530.8828611760125,2956000
2004-09-22,528.6708374023438,536.4128789542609,528.6708374023438,533.6478641142905,394400
2004-09-23,533.0948486328125,533.0948486328125,525.3528072626264,528.6708249927061,1031200
2004-09-24,531.435791015625,534.7538084413209,529.5002808506357,533.3713011806143,400800
2004-09-27,529.2238159179688,533.6478394575129,527.5648070906398,530.8828247452979,1232800
2004-09-28,526.7352905273438,530.3298095703125,525.9057861328125,525.9057861328125,692000
2004-09-29,530.8827514648438,534.7537715276083,527.0117314020792,527.0117314020792,1781600
2004-09-30,537.242431640625,546.0904799229204,531.9889029730122,531.9889029730122,1776000
2004-10-01,533.64794921875,541.6664935334359,529.2239247692681,541.6664935334359,2280000
2004-10-04,544.1549682617188,545.8139773112972,533.6479109477222,535.3069199973006,1640000
2004-10-05,552.1735229492188,552.1735229492188,543.0489729956263,544.9844835918428,2506400
2004-10-06,563.5099487304688,563.5099487304688,550.2378792804872,551.8968879617348,2842400
2004-10-07,588.9482421875,590.8837528425763,561.2980899721244,561.2980899721244,7956800
2004-10-08,591.4367065429688,593.6487185356493,580.6531480786509,586.4596795594375,3301600
2004-10-11,602.7733154296875,608.3033458464737,585.3537196168112,589.5012424294008,1560800
2004-10-12,591.7131958007812,611.0683003363208,588.9481808671328,602.7732555353753,4777600
2004-10-13,567.3809814453125,588.3950918692129,563.2334596511216,588.3950918692129,6035200
2004-10-14,565.7221069335938,567.381116044836,557.703562895923,564.0630978223516,3356800
2004-10-15,577.3351440429688,577.3351440429688,553.8325160527138,564.0630717661188,3971200
2004-10-18,586.4595947265625,588.67160639927,570.6990115585219,575.1230349039369,1751200
2004-10-19,601.1141967773438,605.8147217751426,583.4181026679831,583.4181026679831,3245600
2004-10-20,610.791748046875,611.6212524579844,600.008190702453,601.390698054302,4388800
2004-10-21,591.7131958007812,609.6857928694966,591.7131958007812,608.3032854026724,2088000
2004-10-22,611.3449096679688,630.4235160755173,587.5657770440677,591.9898017182818,4507200
2004-10-25,596.690185546875,611.6212652593547,595.0311766899327,609.9622564024125,1930400
2004-10-26,602.2202758789062,608.3033089685922,588.9482036832279,595.3077382769904,1743200
2004-10-27,606.644287109375,608.3032960987352,601.6672601412945,605.8147826146949,2822400
2004-10-28,598.9021606445312,611.0682248496832,589.7776124906671,606.6442015023553,3016000
2004-10-29,596.13720703125,598.3492189311804,589.2246698439674,597.2432129812152,1493600
2004-11-01,596.13720703125,596.13720703125,596.13720703125,596.13720703125,0
2004-11-02,597.2431640625,604.1557006835938,595.3076538085937,596.137158203125,1601600
2004-11-03,598.6257934570312,603.0498177966675,596.6902828084404,602.7733162754403,2227200
2004-11-04,609.409423828125,610.5154300419691,597.5198570293004,597.5198570293004,2206400
2004-11-05,648.6724853515625,652.5435061507619,630.4233872981938,630.4233872981938,6570400
2004-11-08,643.1424560546875,652.5435065731137,640.3774411963268,650.8844976580973,1654400
2004-11-09,663.6036376953125,663.6036376953125,641.7600179545085,641.7600179545085,3596000
2004-11-10,686.8297729492188,690.1477911760267,666.6451620694712,666.6451620694712,4836800
2004-11-11,710.60888671875,710.60888671875,680.746723385822,691.2537808548152,7384000
2004-11-12,685.1707153320312,730.2404597223141,674.6636583576094,730.2404597223141,11266400
2004-11-15,658.0735473632812,682.9586815072709,650.6080071200844,664.1565801540343,3873600
2004-11-16,647.5664672851562,663.0505501920601,638.7184199097826,658.0735235434124,4571200
2004-11-17,649.2255249023438,655.3085579295378,642.3129873714414,649.7785279048159,2500000
2004-11-18,641.4835815429688,650.8846340310985,635.9535506675983,647.2901139621077,3424000
2004-11-19,636.5064086914062,647.0134649599872,644.2484501524659,647.0134649599872,8438400
2004-11-22,637.0594482421875,641.7599736849467,634.2944332758585,635.1239377657572,2691200
2004-11-23,666.0921630859375,671.8986950181935,636.7830019040739,636.7830019040739,4760800
2004-11-24,661.6680297851562,674.6635991123197,659.456017984788,670.7925784616752,4607200
2004-11-25,668.5806884765625,668.5806884765625,648.1195755951458,662.4976549172225,3716800
2004-11-26,673.8341064453125,680.1936404823425,663.8800531699612,668.0275753680243,2892000
2004-11-29,685.1707153320312,685.4472168313581,669.1336283710716,671.8986433643405,1711200
2004-11-30,688.4887084960938,694.018738283211,677.7051504112152,685.1706906238234,2923200
2004-12-01,693.4657592773438,695.6777712686591,676.8756693424791,688.4887322968843,1800000
2004-12-02,690.147705078125,695.677734766251,683.2351679679675,688.4886961716871,3416800
2004-12-03,685.4470825195312,697.8896475511484,674.3870247136493,690.147607087031,6412800
2004-12-06,688.4887084960938,688.4887084960938,680.193663815418,680.4701653047738,625600
2004-12-07,688.4887084960938,688.4887084960938,684.6176876451117,685.7236936025351,1074400
2004-12-08,689.5947875976562,691.2537967097597,685.7237663360817,688.2122800042367,911200
2004-12-09,682.1292114257812,695.9542866472199,678.811193372636,688.7652475320718,2707200
2004-12-10,677.1521606445312,684.0646980132994,676.0461546655283,684.0646980132994,1280000
2004-12-13,679.6407470703125,679.6407470703125,666.9216769461325,676.0462272526095,1773600
2004-12-14,688.4887084960938,707.843812751004,674.9401355176566,682.6821772196207,5580000
2004-12-15,682.958740234375,696.7838159476214,679.087719034666,693.4657977764423,2115200
2004-12-16,693.4657592773438,694.0187622751725,680.7466903272808,683.2352038175105,1487200
2004-12-17,701.7606811523438,701.7606811523438,693.7421390903193,693.7421390903193,3221600
2004-12-20,713.3738403320312,717.7978641480438,691.530222740469,691.530222740469,3861600
2004-12-21,715.8623046875,716.6918090961761,707.8437620702974,713.3737914614717,2962400
2004-12-22,705.0787963867188,721.6688857134651,702.3137814989277,713.3738410500919,2152000
2004-12-23,690.147705078125,709.2263075021597,685.1706783588116,705.0787852360652,2914400
2004-12-24,690.147705078125,690.147705078125,690.147705078125,690.147705078125,0
2004-12-27,698.71923828125,699.548742719257,685.7236687524733,686.2766717111446,553600
2004-12-28,702.313720703125,702.313720703125,694.8481811523437,698.995703125,1011200
2004-12-29,706.73779296875,707.8437989045383,702.5902707095437,702.5902707095437,1417600
2004-12-30,701.484375,707.8439101300748,696.7838490342924,706.7379040204967,176800
2004-12-31,702.86669921875,705.0787108606658,698.4426759349184,699.5486817558763,444000
2005-01-03,699.5487670898438,710.6088266485764,696.7837522001605,704.5257938912735,1556800
2005-01-04,693.4657592773438,696.7837772643167,685.4472158088258,696.7837772643167,2945600
2005-01-05,677.4285888671875,693.465673828125,677.4285888671875,691.5301635742187,3629600
2005-01-06,650.8845825195312,677.4287286205827,648.1195673006717,677.4287286205827,14573600
2005-01-07,642.5894775390625,649.7785164444049,638.9949580863913,645.9074954953744,5479200
2005-01-10,627.6583251953125,647.013427734375,623.7873046875,647.013427734375,5229600
2005-01-11,649.7786254882812,652.5436409158909,627.6585020674036,627.6585020674036,7311200
2005-01-12,659.4559326171875,666.3684685984997,650.8843880003603,652.5433966358753,4448000
2005-01-13,660.28564453125,663.6036628454774,652.5436017980527,658.0736323217651,533600
2005-01-14,673.5576171875,673.5576171875,658.0735340337643,660.8385488826457,1537600
2005-01-17,688.4887084960938,690.9772219002965,669.1336042411834,671.898619134742,3704000
2005-01-18,677.4285888671875,696.78369140625,677.4285888671875,691.253662109375,3329600
2005-01-19,680.7467651367188,685.1707896055195,669.1337009061167,679.9172605488186,2784000
2005-01-20,687.935791015625,689.5948001579457,674.6637178770599,676.5992285431007,1109600
2005-01-21,675.7695922851562,688.2121584278863,675.4930908153178,688.2121584278863,1856800
2005-01-24,677.4285888671875,682.405615234375,666.3685302734375,675.2165771484375,1180000
2005-01-25,680.7467651367188,685.7237926641196,671.3457131405171,674.6637314921177,1916800
2005-01-26,674.6636962890625,685.7237568839652,673.0046871998271,683.235243250112,1673600
2005-01-27,682.958740234375,683.7882447771698,671.8986796637778,675.7697008634868,2644800
2005-01-28,695.677734375,695.677734375,682.9586660994635,684.6176750049682,1532000
2005-01-31,695.677734375,698.1662477332571,680.1936512569555,691.2537106269873,2410400
2005-02-01,691.2537841796875,696.783814453125,686.0002554199219,690.1477781250001,1825600
2005-02-02,688.4887084960938,691.2537233896524,682.9586787089765,688.4887084960938,936000
2005-02-03,715.8623046875,715.8623046875,689.5946650794226,690.9771724272161,5261600
2005-02-04,729.6875,732.4525151572565,713.3739105721864,716.1389257294429,3480000
2005-02-07,747.9366455078125,749.3191531704887,719.4569876566832,731.0700520231632,4886400
2005-02-08,746.2775268554688,753.4665656469626,738.2589835880332,746.8305298394298,2624000
