Date,Close,High,Low,Open,Volume
,OTP.BD,OTP.BD,OTP.BD,OTP.BD,OTP.BD
2002-05-09,1586.5159912109375,1632.6878389745543,1572.4079266164993,1632.6878389745543,383400
2002-05-10,1583.95068359375,1587.1570614957616,1558.299660377657,1577.5379277897266,160000
2002-05-13,1564.713134765625,1603.1896872598616,1557.6591001416816,1603.1896872598616,493600
2002-05-14,1577.538330078125,1583.951087517467,1564.7128151994411,1570.484296894849,570000
2002-05-15,1577.538330078125,1583.951087517467,1571.125572638783,1583.3098117735328,43800
2002-05-16,1558.3004150390625,1585.8752783504535,1555.0940355842497,1585.8752783504535,570800
2002-05-17,1550.6046142578125,1577.5381931655165,1542.26803031019,1577.5381931655165,431800
2002-05-20,1550.6046142578125,1550.6046142578125,1550.6046142578125,1550.6046142578125,0
2002-05-21,1506.356689453125,1539.0617516762452,1484.5533146377115,1539.0617516762452,1425200
2002-05-22,1452.4892578125,1494.1721724958609,1452.4892578125,1494.1721724958609,2456300
2002-05-23,1475.5753173828125,1487.7595551186985,1431.3272961314376,1453.1306689219703,922700
2002-05-24,1471.7279052734375,1503.7916940593511,1467.2389748434096,1481.3470419092116,573800
2002-05-27,1470.4453125,1480.705724623855,1468.521485226777,1471.7278640154818,136100
2002-05-28,1462.108642578125,1493.531152879146,1449.2831281695449,1481.346914190995,319400
2002-05-29,1462.108642578125,1471.0865026641309,1439.6639923631099,1449.2831281695449,153800
2002-05-30,1500.5853271484375,1500.5853271484375,1446.076885777661,1455.0547467093181,624700
2002-05-31,1448.00048828125,1496.737440056881,1439.663904424892,1483.2706507504568,630500
2002-06-03,1478.1405029296875,1486.4770871110697,1443.5116147916385,1443.5116147916385,422800
2002-06-04,1489.49853515625,1489.49853515625,1460.9417004953023,1463.5377763735703,280700
2002-06-05,1475.2197265625,1484.9550085239773,1464.1864070061595,1479.113839347091,344000
2002-06-06,1449.9080810546875,1489.4982300897527,1440.8218173417217,1480.411966376787,567600
2002-06-07,1421.35107421875,1427.8412617722602,1401.880511558219,1423.298130484803,2327700
2002-06-10,1423.9473876953125,1434.331689519891,1421.3513122391678,1427.8415008795293,2009700
2002-06-11,1427.841552734375,1436.9278171608667,1412.2650994318183,1422.6494016335228,511000
2002-06-12,1435.629638671875,1437.5766951438532,1418.106130424072,1418.106130424072,380400
2002-06-13,1432.384765625,1453.153371198176,1428.4906520800293,1440.8220116391028,517300
2002-06-14,1421.35107421875,1428.4902805276113,1414.8608866652396,1427.8412617722602,659800
2002-06-17,1423.9473876953125,1427.8415008795293,1414.8611235988064,1422.000331103204,355100
2002-06-18,1447.31201171875,1449.9080870760931,1421.3512581453194,1428.490465378013,156600
2002-06-19,1414.861083984375,1428.4904797475272,1411.615989755053,1424.5963666723408,269800
2002-06-20,1380.4632568359375,1425.8945816965468,1375.9201243498767,1425.8945816965468,737300
2002-06-21,1388.9005126953125,1408.3710806302936,1353.2044714811807,1375.920134071992,285300
2002-06-24,1375.920166015625,1407.7220943810805,1362.2907681447157,1407.7220943810805,443900
2002-06-25,1381.1121826171875,1395.3905980389816,1368.1318049610109,1383.059239265614,747200
2002-06-26,1304.52783203125,1355.1513001399253,1301.2827379217194,1330.4885849074938,1584500
2002-06-27,1294.143310546875,1330.4883583857038,1266.2355059563456,1330.4883583857038,2083700
2002-06-28,1265.5869140625,1304.5280498798077,1252.6065354567309,1298.6868795072116,1445400
2002-07-01,1350.6083984375,1369.429947478676,1265.5869182859801,1271.4280886780693,1748900
2002-07-02,1321.40234375,1353.204266561272,1311.0180424238704,1336.3297769063115,1179300
2002-07-03,1379.1651611328125,1385.6553501263786,1298.0377987132351,1317.5083656939337,994900
2002-07-04,1427.841552734375,1434.3317416104405,1383.0592494895243,1395.3906083540485,942200
2002-07-05,1479.1142578125,1495.9887513197948,1440.8221379305614,1440.8221379305614,928900
2002-07-08,1397.337646484375,1466.7826665372445,1396.0396087263773,1453.802288957269,419600
2002-07-09,1362.939453125,1418.1060500372023,1356.4492652529761,1414.8609561011904,594000
2002-07-10,1374.6220703125,1388.900486529155,1348.6613135549458,1349.3103324738845,464000
2002-07-11,1344.767333984375,1378.516321130701,1344.767333984375,1352.5555617873733,504000
2002-07-12,1357.7476806640625,1379.1653066018798,1357.0986616962498,1369.43002208469,391700
2002-07-15,1317.50830078125,1366.1847158347443,1317.50830078125,1366.1847158347443,347600
2002-07-16,1314.912353515625,1342.8201675339724,1298.0378613184846,1336.9789971580392,580800
2002-07-17,1331.78662109375,1347.3630728024489,1299.3356800339607,1330.4885834513584,698400
2002-07-18,1349.959228515625,1356.4494171142578,1336.329832458496,1349.959228515625,451200
2002-07-19,1359.0455322265625,1360.3435699841812,1311.0181351946783,1311.0181351946783,430400
2002-07-22,1298.037841796875,1343.4691662597656,1298.037841796875,1330.488787841797,507500
2002-07-23,1299.3358154296875,1329.1906843156844,1291.5475887637754,1317.508344316816,568500
2002-07-24,1168.23388671875,1296.0905954318578,1156.5515478515626,1296.0905954318578,1929800
2002-07-25,1194.1947021484375,1242.8711166381836,1174.724136352539,1229.890739440918,1933600
2002-07-26,1206.5260009765625,1207.1750198044142,1118.2594403887128,1200.6848315258958,3105000
2002-07-29,1246.1163330078125,1252.606522242228,1220.8045949935913,1232.4869356155396,547400
2002-07-30,1253.2554931640625,1287.6534947889693,1242.871190786732,1259.0966632513107,1284600
2002-07-31,1290.2496337890625,1305.8260881205201,1252.6065358213737,1258.4477061956702,1088700
2002-08-01,1309.72021484375,1314.263347402673,1290.89866567107,1291.5476846080587,852700
2002-08-02,1323.9986572265625,1329.83982777315,1285.0575202493105,1291.5477097455191,423700
2002-08-05,1292.1964111328125,1299.984636614276,1275.3219225896416,1298.686599034032,702200
2002-08-06,1320.75341796875,1320.75341796875,1249.3613413217904,1262.9907377725735,651700
2002-08-07,1298.037841796875,1329.8397689208985,1291.5476525878905,1329.8397689208985,542900
2002-08-08,1311.0181884765625,1324.647585485477,1306.4750561402575,1311.6672073817488,217700
2002-08-09,1291.547607421875,1330.4887413139918,1291.547607421875,1330.4887413139918,775800
2002-08-12,1291.547607421875,1291.547607421875,1270.7790026794128,1274.6731160686245,252000
2002-08-13,1307.77294921875,1309.0709868854683,1285.0572900511786,1292.8455160514886,221500
2002-08-14,1320.75341796875,1323.9985123617935,1299.984813853271,1299.984813853271,557900
2002-08-15,1362.939453125,1379.1649228050594,1323.998325892857,1323.998325892857,729100
2002-08-16,1344.767333984375,1382.4104350322002,1344.767333984375,1362.9398655247044,451300
2002-08-19,1344.767333984375,1344.767333984375,1344.767333984375,1344.767333984375,0
2002-08-20,1344.767333984375,1344.767333984375,1344.767333984375,1344.767333984375,0
2002-08-21,1401.880859375,1407.722029622396,1329.839759657118,1347.3632703993055,1098300
2002-08-22,1444.067138671875,1466.7828015273876,1402.5299265932233,1402.5299265932233,1997600
2002-08-23,1464.1865234375,1475.868862720246,1434.3316563815936,1444.0669391172153,920800
2002-08-26,1460.2923583984375,1470.0276407877604,1447.3119818793405,1453.802170138889,520500
2002-08-27,1476.5181884765625,1481.0613213641827,1460.9417328618647,1460.9417328618647,914200
2002-08-28,1453.80224609375,1466.1336044311522,1447.3120574951172,1460.2924346923828,649400
2002-08-29,1401.880859375,1445.36512677228,1395.3906702112267,1445.36512677228,553600
2002-08-30,1434.331787109375,1434.331787109375,1395.3906526177177,1408.3710307816034,957300
2002-09-02,1408.3709716796875,1431.0866325132308,1396.6886318224367,1431.0866325132308,177700
2002-09-03,1336.9791259765625,1388.2516264387705,1334.3830500037925,1388.2516264387705,848500
2002-09-04,1321.40234375,1356.4493607256877,1305.1768729279224,1336.3297769063115,1093000
2002-09-05,1304.52783203125,1356.4493377837375,1299.335681456001,1336.9787731265546,1093200
2002-09-06,1340.2239990234375,1344.767131223517,1311.0181491657838,1318.8063757944915,473600
2002-09-09,1362.939453125,1362.939453125,1329.1904761904761,1341.5218331473213,358600
2002-09-10,1424.596435546875,1427.8415299330866,1375.9200197537016,1375.9200197537016,827000
2002-09-11,1453.1533203125,1457.0474337211087,1411.6161106206735,1411.6161106206735,464600
2002-09-12,1396.0396728515625,1434.331788471387,1383.0592946753509,1427.8415993832812,187200
2002-09-13,1386.304443359375,1401.8808977791432,1369.4299510712926,1372.0260268079207,278400
2002-09-16,1408.3709716796875,1440.1728968466482,1373.323952107935,1373.323952107935,343700
2002-09-17,1408.3709716796875,1444.0670101323985,1408.3709716796875,1440.1728968466482,551900
2002-09-18,1401.880859375,1407.722029622396,1377.8671594690393,1400.5828215422453,466900
2002-09-19,1345.416259765625,1403.1789453030783,1343.469202949756,1401.8809074258322,686300
2002-09-20,1387.6024169921875,1387.6024169921873,1349.9593205536714,1352.555396170121,585700
2002-09-23,1372.675048828125,1410.318147093861,1369.4299541500443,1388.9005222185285,367700
2002-09-24,1375.920166015625,1379.165260746794,1338.2770671340656,1379.165260746794,389700
2002-09-25,1388.9005126953125,1389.5495316264787,1362.9397554486713,1362.9397554486713,241500
2002-09-26,1394.092529296875,1405.1258500594665,1382.4101896658956,1382.4101896658956,448700
2002-09-27,1353.20458984375,1395.3908240595024,1353.20458984375,1395.3908240595024,451500
2002-09-30,1311.0181884765625,1343.4691337358834,1311.0181884765625,1336.3299257788326,612200
2002-10-01,1318.157470703125,1330.488830596458,1311.6672812855813,1318.157470703125,361700
2002-10-02,1304.52783203125,1349.9591495646766,1301.2827379217194,1349.3101307427705,405100
2002-10-03,1304.52783203125,1310.3690014284048,1289.6003991274097,1301.9317567436256,691200
2002-10-04,1296.7398681640625,1307.1241714126236,1288.3026217746067,1304.5280956004833,372600
2002-10-07,1278.5672607421875,1287.65352553934,1259.0966933197176,1287.65352553934,413600
2002-10-08,1253.9044189453125,1298.0377007715451,1249.3612869926121,1298.0377007715451,458900
2002-10-09,1201.333984375,1265.5868555004051,1181.2143984670447,1259.096666497839,1521900
2002-10-10,1186.4063720703125,1210.4200677850836,1168.2338455834588,1200.6847857385549,2530500
2002-10-11,1233.13623046875,1233.13623046875,1179.9166668379935,1213.665658408717,4144300
2002-10-14,1233.13623046875,1262.3420885587993,1210.4205630653782,1233.13623046875,1169500
2002-10-15,1310.3692626953125,1310.3692626953125,1265.586955054908,1265.586955054908,963200
2002-10-16,1285.057373046875,1333.73378869259,1281.812278670494,1296.7397128018465,1134700
2002-10-17,1329.19091796875,1329.19091796875,1298.0380058288574,1311.018385887146,1199000
2002-10-18,1314.2633056640625,1317.5084002459491,1285.7064733434606,1311.6672299985532,587900
2002-10-21,1359.6944580078125,1362.9395521796687,1306.4749135893683,1324.6474409517639,1008600
2002-10-22,1373.323974609375,1374.6220123925598,1353.2043889700128,1363.5886912354902,747700
2002-10-23,1373.323974609375,1373.323974609375,1373.323974609375,1373.323974609375,0
2002-10-24,1362.939453125,1383.0590355282739,1356.4492652529761,1369.4296409970239,748100
2002-10-25,1312.3160400390625,1372.6747896551024,1309.7199647867596,1349.3101123843771,981400
2002-10-28,1356.4495849609375,1362.9397743626644,1327.243732653166,1333.0849031147204,945900
2002-10-29,1349.3101806640625,1362.9395764283458,1340.2239168212068,1349.3101806640625,466200
2002-10-30,1385.006103515625,1385.006103515625,1343.4689007860093,1346.7139947492603,1137400
2002-10-31,1401.2315673828125,1401.8805861727074,1369.4296466779688,1369.4296466779688,1342000
2002-11-01,1401.2315673828125,1401.2315673828125,1401.2315673828125,1401.2315673828125,0
2002-11-04,1441.470947265625,1447.3121172455396,1414.8611729126799,1415.5101917993372,1087800
2002-11-05,1418.7554931640625,1440.8221385289198,1414.8613792761464,1427.841758902533,938900
2002-11-06,1411.6162109375,1440.1730446300287,1395.3907372485633,1438.8750067349138,1132200
2002-11-07,1401.880859375,1421.3514268663193,1388.9004810474537,1413.5631998697916,730700
2002-11-08,1403.1788330078125,1405.1258896678603,1384.3572852940165,1394.0925685942557,566900
2002-11-11,1414.861083984375,1414.861083984375,1388.9003301497992,1395.3905186084432,252200
2002-11-12,1408.3709716796875,1421.3513492988552,1407.721952798729,1414.8611604892712,306000
2002-11-13,1424.596435546875,1427.8415299330866,1410.3180202475442,1420.0533034061789,498600
2002-11-14,1440.1727294921875,1449.9080115752802,1424.596278159239,1429.788428603555,766900
2002-11-15,1447.31201171875,1463.537482702144,1440.8218233253924,1447.31201171875,973900
2002-11-18,1504.4259033203125,1505.723941200658,1468.0808426706415,1473.272994192023,930600
2002-11-19,1479.76318359375,1501.8298275596217,1466.782804790296,1485.6043540553042,892300
2002-11-20,1461.5906982421875,1473.9220584849058,1448.6103190393262,1473.9220584849058,478400
2002-11-21,1516.108154296875,1518.7042299035477,1461.5905665567475,1491.445436033484,718800
2002-11-22,1534.9295654296875,1541.4197538670223,1512.2139058990156,1525.1942827736852,714600
2002-11-25,1520.002197265625,1547.9100087440288,1514.1610274213078,1526.4923859815328,722200
2002-11-26,1500.5316162109375,1518.7041444349454,1486.9022200429317,1517.4061067046594,558700
2002-11-27,1499.2337646484375,1502.4788593771138,1464.1867415787337,1492.743575191085,641900
2002-11-28,1479.76318359375,1518.7043200041119,1473.272994192023,1508.9690359015212,564500
2002-11-29,1460.2923583984375,1489.4982055664063,1458.345301920573,1473.2727349175348,473700
2002-12-02,1483.657470703125,1492.7437369279035,1469.3790523499015,1469.3790523499015,772000
2002-12-03,1473.2730712890625,1482.3593369269686,1460.2926918063395,1476.5181661597433,501200
2002-12-04,1447.31201171875,1479.7629536855382,1442.119861004064,1463.537482702144,752800
2002-12-05,1444.067138671875,1466.7828015273876,1434.98087352967,1453.802422752809,1298100
2002-12-06,1414.861083984375,1440.8218378189506,1397.3375751460364,1440.8218378189506,1629600
2002-12-09,1411.6162109375,1427.8416846264367,1396.0397561961206,1396.0397561961206,744800
2002-12-10,1405.1259765625,1428.4906579279734,1398.6357872943129,1411.616165830687,667000
2002-12-11,1367.4827880859375,1414.861166600543,1366.184750318414,1414.861166600543,614300
2002-12-12,1375.920166015625,1385.655450209132,1369.4299765532871,1381.761336531729,915700
2002-12-13,1414.861083984375,1423.298328980612,1372.6748590031896,1372.6748590031896,1875200
2002-12-16,1440.8221435546875,1456.3985991606842,1429.13980185019,1429.13980185019,1500000
2002-12-17,1438.8748779296875,1453.8023123872351,1431.0866512561845,1453.8023123872351,924200
2002-12-18,1444.067138671875,1444.067138671875,1421.3514758163624,1437.5769492845857,1317600
2002-12-19,1440.8221435546875,1457.0476181442673,1411.6162892934437,1456.3985991606842,774200
2002-12-20,1403.8280029296875,1450.5573677983593,1401.8809460601594,1427.8417043205327,975300
2002-12-23,1458.3453369140625,1458.3453369140625,1418.1061687393087,1421.35126294695,787700
2002-12-24,1458.3453369140625,1458.3453369140625,1458.3453369140625,1458.3453369140625,0
2002-12-25,1458.3453369140625,1458.3453369140625,1458.3453369140625,1458.3453369140625,0
2002-12-26,1458.3453369140625,1458.3453369140625,1458.3453369140625,1458.3453369140625,0
2002-12-27,1456.3983154296875,1458.3453720011175,1440.821862858247,1453.8022400011141,103400
2002-12-30,1427.841552734375,1453.8023082386364,1422.0003827459163,1453.8023082386364,203500
2002-12-31,1434.331787109375,1437.5768816503464,1423.2984656700721,1427.8415980274322,3688000
2003-01-01,1434.331787109375,1434.331787109375,1434.331787109375,1434.331787109375,0
2003-01-02,1463.5379638671875,1463.5379638671875,1415.5105539664462,1434.332106495115,199600
2003-01-03,1461.5906982421875,1483.0083239269086,1461.5906982421875,1465.4848120030458,762300
2003-01-06,1443.41796875,1480.4120443879272,1438.8748366541142,1467.4316669711106,437300
2003-01-07,1440.8221435546875,1460.292713062183,1440.8221435546875,1447.9613523741025,154200
2003-01-08,1450.5572509765625,1453.8023454977629,1427.84158932816,1438.2258917960012,393700
2003-01-09,1453.80224609375,1457.0473403930664,1422.0003219604491,1440.8218688964844,1021400
2003-01-10,1475.2197265625,1479.7628581445229,1453.8021062472505,1460.2922942215685,1723000
2003-01-13,1495.988525390625,1497.9355820397234,1479.7630533148047,1481.0610910808703,873000
2003-01-14,1508.968994140625,1518.7042779737903,1492.7435210853496,1495.9886156964046,576500
2003-01-15,1505.7235107421875,1518.7038858347926,1496.637248177364,1513.5117357977506,519700
2003-01-16,1544.6650390625,1553.7513039981618,1505.7239036239496,1505.7239036239496,2398300
2003-01-17,1541.4197998046875,1583.6060259046053,1541.4197998046875,1560.8903656969574,2374000
2003-01-20,1499.2337646484375,1536.227844555347,1499.2337646484375,1536.227844555347,599800
2003-01-21,1525.1944580078125,1528.4395525993186,1508.9689850502828,1512.2140796417887,1006400
2003-01-22,1499.2337646484375,1518.7043330204951,1493.3925941368202,1515.4592382918188,1089100
2003-01-23,1492.7432861328125,1508.9687566342561,1487.5511355723506,1506.3726813540252,509800
2003-01-24,1470.027587890625,1492.74324598165,1463.5373998646178,1487.5510955608443,833200
2003-01-27,1450.5572509765625,1453.8023454977629,1434.3317783705606,1447.961175359602,1069000
2003-01-28,1447.31201171875,1460.2923885054652,1446.662992879414,1460.2923885054652,295800
2003-01-29,1447.31201171875,1450.5571059154288,1418.1061639486406,1427.841446538677,940000
2003-01-30,1440.8221435546875,1460.292713062183,1431.7358777845227,1450.5574283084354,624800
2003-01-31,1427.841552734375,1433.682722722834,1410.9670616566052,1418.1062694202772,611200
2003-02-03,1418.1063232421875,1440.8219851705521,1414.8612286809926,1440.8219851705521,479900
2003-02-04,1396.688720703125,1431.0867235828953,1396.0397017808652,1411.616155915101,508500
2003-02-05,1388.9005126953125,1407.7220616991276,1388.9005126953125,1392.1456073511429,251200
2003-02-06,1385.006103515625,1398.63549816128,1379.813953174423,1396.0394229906792,528900
2003-02-07,1405.1259765625,1418.106355098874,1381.1122762702078,1381.1122762702078,351300
2003-02-10,1396.688720703125,1419.4043829822187,1396.0397017808652,1407.722042381542,502500
2003-02-11,1401.880859375,1421.3514268663193,1399.2847837094907,1418.1063322844327,386600
2003-02-12,1411.6162109375,1411.6162109375,1396.0397561961206,1398.6358319863505,1022600
2003-02-13,1431.0867919921875,1434.3318867586097,1408.3711286272323,1411.6162233936545,1193400
2003-02-14,1401.880859375,1436.927880859375,1396.6887080439815,1436.2788619429975,577300
2003-02-17,1405.1259765625,1418.106355098874,1396.6887305138566,1406.4240144161374,411200
2003-02-18,1414.861083984375,1418.106178213697,1395.3905186084432,1402.5297259129516,333600
2003-02-19,1411.6162109375,1427.8416846264367,1407.7220972521552,1411.6162109375,561200
2003-02-20,1397.9866943359375,1411.6160910773742,1379.1651464549059,1405.1259021528806,704800
2003-02-21,1408.3709716796875,1408.3709716796875,1385.6553108461442,1389.5494241318945,406300
2003-02-24,1439.5240478515625,1439.5240478515625,1411.6162326768028,1420.053479124986,930400
2003-02-25,1419.404541015625,1434.331977889589,1411.616313081383,1425.8947309608268,307400
2003-02-26,1408.3709716796875,1437.5768213228146,1399.2847073462701,1424.596443703647,266400
2003-02-27,1424.596435546875,1424.596435546875,1401.8807748433942,1401.8807748433942,113300
2003-02-28,1430.4375,1437.576707123412,1408.370859800363,1408.370859800363,307000
2003-03-03,1409.6690673828125,1431.0866913347613,1409.6690673828125,1427.8415967965873,290000
2003-03-04,1408.3709716796875,1414.8611604892712,1401.8807828701038,1408.3709716796875,392000
2003-03-05,1437.5767822265625,1438.874819953178,1399.2846692914081,1405.1258390611774,804500
2003-03-06,1420.702392578125,1437.5768842213554,1414.86122239393,1418.106316940705,184800
2003-03-07,1408.3709716796875,1410.3180283225627,1395.3905940605198,1406.4239150368123,205300
2003-03-10,1439.5240478515625,1442.1201236817728,1427.192687658064,1427.8417066156167,584100
2003-03-11,1460.2923583984375,1473.2727349175348,1434.3316053602432,1434.3316053602432,788100
2003-03-12,1457.047607421875,1470.0279869980163,1447.312322739769,1460.2927023159104,370200
2003-03-13,1464.8355712890625,1473.2728164936516,1450.55715632745,1466.7826278747368,288400
2003-03-14,1463.5379638671875,1482.3595163958564,1460.9418876563366,1468.0810972361767,550100
2003-03-17,1423.2984619140625,1460.2925395835116,1414.8612161298022,1444.0670669214726,464200
2003-03-18,1443.41796875,1463.5375537460657,1432.3846479457059,1442.1199310083184,1134900
2003-03-19,1455.100341796875,1460.29249288268,1437.576831882283,1447.3121151681673,341700
2003-03-20,1463.5379638671875,1470.0281543943147,1454.4516971292094,1460.9418876563366,551400
2003-03-21,1499.2337646484375,1523.896484586377,1466.7828173616747,1466.7828173616747,1253800
2003-03-24,1473.921875,1499.2336112945839,1473.2728561206518,1494.0414602597975,679300
2003-03-25,1458.3453369140625,1485.6041282582505,1455.7492615479493,1473.2727702692132,1103900
2003-03-26,1466.1337890625,1479.7631868359892,1455.1004670553896,1466.7828080040947,276500
2003-03-27,1455.74951171875,1466.7828339208093,1454.4514738126254,1459.6436254371238,222400
2003-03-28,1460.2923583984375,1471.974697265625,1456.3982454427085,1460.2923583984375,456900
2003-03-31,1440.8221435546875,1458.9946750950169,1434.3319537188556,1450.5574283084354,714300
2003-04-01,1459.6435546875,1459.6435546875,1437.5769113529625,1447.312195177023,380600
2003-04-02,1453.80224609375,1476.5179061889648,1453.80224609375,1468.7296798706054,1947900
2003-04-03,1483.008056640625,1489.4982450723126,1468.0806232477435,1473.2727739930936,923800
2003-04-04,1505.7235107421875,1508.968604515339,1470.0274792375237,1470.0274792375237,971500
2003-04-07,1544.6650390625,1563.4865878577996,1515.4591874835874,1515.4591874835874,1568000
2003-04-08,1544.6650390625,1548.5591526063552,1525.194471343225,1544.6650390625,400200
2003-04-09,1538.174560546875,1538.174560546875,1508.968714460542,1513.5118460739716,442400
2003-04-10,1514.160888671875,1538.1745847202503,1512.2138322355204,1534.929490659659,427700
2003-04-11,1540.7708740234375,1540.7708740234375,1502.4787587886512,1518.704231345764,1851800
2003-04-14,1512.2139892578125,1537.5257255586944,1512.2139892578125,1525.1943668480083,937400
2003-04-15,1504.4259033203125,1527.1415662263569,1483.657297234786,1520.002357884457,454600
2003-04-16,1473.2730712890625,1511.5651907630954,1460.9417107804754,1508.9691148665506,1375500
2003-04-17,1473.2730712890625,1492.7436405131468,1466.782881547701,1466.782881547701,681900
2003-04-18,1492.7432861328125,1492.7432861328125,1473.2727215310802,1486.253097932235,102400
2003-04-21,1492.7432861328125,1492.7432861328125,1492.7432861328125,1492.7432861328125,0
2003-04-22,1502.478759765625,1502.478759765625,1453.802342062635,1484.9552493925487,499100
2003-04-23,1487.5511474609375,1508.319749868769,1479.1139027327558,1492.7432980628953,1049100
2003-04-24,1495.988525390625,1502.478714220953,1474.5709022505423,1486.2532421451328,913600
2003-04-25,1505.7235107421875,1512.2136982884901,1479.7627605569774,1491.445098140322,682400
2003-04-28,1525.1944580078125,1525.1944580078125,1499.2337012757648,1499.2337012757648,480600
2003-04-29,1528.439453125,1540.77081177017,1520.6512266122613,1531.684547505308,806800
2003-04-30,1534.9295654296875,1549.8569988355575,1527.1413393048856,1534.9295654296875,527000
2003-05-01,1534.9295654296875,1534.9295654296875,1534.9295654296875,1534.9295654296875,0
2003-05-02,1534.9295654296875,1534.9295654296875,1534.9295654296875,1534.9295654296875,0
2003-05-05,1570.625732421875,1580.3610158872998,1547.9100710025502,1547.9100710025502,1104600
2003-05-06,1570.625732421875,1580.3610158872998,1544.6649765140753,1570.625732421875,853400
2003-05-07,1548.5589599609375,1567.3805064147796,1538.1746584691628,1567.3805064147796,623900
2003-05-08,1544.6650390625,1553.7513039981618,1526.4925091911766,1553.7513039981618,486100
2003-05-09,1531.6844482421875,1551.155013262215,1518.7040715621688,1544.015806088205,282300
2003-05-12,1549.2080078125,1549.8570266678887,1527.1413667292888,1528.439404440066,327400
