date,bh_equity,model_equity
2004-04-19,1.1909855117075443,1.0542283504461918
2004-04-20,1.1909855117075443,1.0542283504461918
2004-04-21,1.1917492872730457,1.0542283504461918
2004-04-22,1.1879298148693644,1.0542283504461918
2004-04-25,1.1818181663746445,1.0542283504461918
2004-04-26,1.1535523548104436,1.0542283504461918
2004-04-27,1.172651075860105,1.0542283504461918
2004-04-28,1.1718869605367899,1.0542283504461918
2004-04-29,1.2077919717267138,1.0542283504461918
2004-05-02,1.225362547069198,1.0542283504461918
2004-05-03,1.2161954565546584,1.0542283504461918
2004-05-04,1.2291825291096,1.0542283504461918
2004-05-05,1.2169594019990668,1.0542283504461918
2004-05-06,1.2146674807263884,1.0542283504461918
2004-05-09,1.17188696053679,1.0542283504461918
2004-05-10,1.1841099177684165,1.0542283504461918
2004-05-11,1.1833457175056479,1.0542283504461918
2004-05-12,1.177998184334243,1.0542283504461918
2004-05-13,1.1841099177684167,1.0542283504461918
2004-05-16,1.1825817720612397,1.0542283504461918
2004-05-17,1.2070281961612128,1.0542283504461918
2004-05-18,1.2169594019990673,1.0542283504461918
2004-05-19,1.219251323271746,1.0542283504461918
2004-05-20,1.2238349959381956,1.0542283504461918
2004-05-23,1.2276546382207836,1.0542283504461918
2004-05-24,1.2055001353934889,1.0542283504461918
2004-05-25,1.2082493706835895,1.0566325988571015
2004-05-26,1.196705249564006,1.046537087950106
2004-05-27,1.2151753337186189,1.0626894597161731
2004-05-30,1.2151753337186189,1.0626894597161731
2004-05-31,1.196705249564006,1.046537087950106
2004-06-01,1.2082493706835897,1.0566325988571015
2004-06-02,1.1974750558307032,1.0472102953325657
2004-06-03,1.2067100979080099,1.0552864812155993
2004-06-06,1.2013228980118398,1.0505752923129041
2004-06-07,1.1990143286062835,1.048556412974068
2004-06-08,1.1959357830551234,1.048556412974068
2004-06-09,1.1967052495640065,1.048556412974068
2004-06-10,1.1943967650979037,1.048556412974068
2004-06-13,1.189009395322827,1.048556412974068
2004-06-14,1.2005534315029571,1.058736797768247
2004-06-15,1.1905489229167674,1.0499140822556794
2004-06-16,1.1897791166500702,1.049235210161928
2004-06-17,1.200553431502957,1.058736797768247
2004-06-20,1.20363180717521,1.0614515370843378
2004-06-21,1.222101721450916,1.0614515370843378
2004-06-22,1.233645587752139,1.0614515370843378
2004-06-23,1.2313369334071294,1.0614515370843378
2004-06-24,1.2359544119760557,1.0614515370843378
2004-06-27,1.2251799272442623,1.0521982885267562
2004-06-28,1.2451895389928156,1.0693827679389096
2004-06-29,1.2628896470018245,1.0845838195882849
2004-06-30,1.2813598160958908,1.1004462083504718
2004-07-01,1.2905948581731974,1.108377366258087
2004-07-04,1.292903682397114,1.108377366258087
2004-07-05,1.286746846113154,1.108377366258087
2004-07-06,1.3175302630778731,1.108377366258087
2004-07-07,1.3059866515950103,1.108377366258087
2004-07-08,1.3005996215777471,1.108377366258087
2004-07-11,1.30752566955223,1.108377366258087
2004-07-12,1.3044472938799767,1.108377366258087
2004-07-13,1.2628896470018243,1.073066200057049
2004-07-14,1.2667378289407745,1.0763359663269372
2004-07-15,1.2698162046130277,1.078951634998238
2004-07-18,1.261350544105151,1.0717584378937033
2004-07-19,1.2713552225702476,1.080259324989279
2004-07-20,1.2713552225702476,1.080259324989279
2004-07-21,1.2698162046130277,1.080259324989279
2004-07-22,1.2775118040358473,1.080259324989279
2004-07-25,1.285207658277027,1.080259324989279
2004-07-26,1.3067562030433466,1.080259324989279
2004-07-27,1.277511804035847,1.0560837866157216
2004-07-28,1.2913644096215335,1.0675353537286116
2004-07-29,1.3098344937761464,1.082804063067729
2004-08-01,1.2936731489059967,1.0694439248417253
2004-08-02,1.3082953908794732,1.0815317291370563
2004-08-03,1.3221479964651595,1.0815317291370563
2004-08-04,1.3313830385424659,1.0815317291370563
2004-08-05,1.315991245120653,1.0690284055463954
2004-08-08,1.3082953908794732,1.0627767782507962
2004-08-09,1.30367799725,1.059025898472684
2004-08-10,1.3090648573883563,1.0634018443811086
2004-08-11,1.3375395350686123,1.0865328791747184
2004-08-12,1.3236872692407398,1.0865328791747184
2004-08-15,1.3329223962574999,1.0865328791747184
2004-08-16,1.319839002362336,1.075867938981499
2004-08-17,1.3190696207929062,1.0752407769095256
2004-08-18,1.3236872692407398,1.079004857156904
2004-08-19,1.3236872692407398,1.079004857156904
2004-08-22,1.3629359220160688,1.1109984314440815
2004-08-23,1.3767886125412085,1.1109984314440815
2004-08-24,1.3767886125412085,1.1109984314440815
2004-08-25,1.376018891213965,1.1109984314440815
2004-08-26,1.3698623097483653,1.1109984314440815
2004-08-29,1.3744797033778384,1.1109984314440815
2004-08-30,1.370631691317795,1.1078880651342846
2004-08-31,1.3821756425584717,1.1172190954067143
2004-09-01,1.3744797033778384,1.1109984314440815
2004-09-02,1.3660144675672292,1.1041559413845496
2004-09-05,1.385254018230725,1.1197073609917672
2004-09-06,1.3837148303945983,1.1197073609917672
2004-09-07,1.3660144675672288,1.105384159335846
2004-09-08,1.3721707942144679,1.1103658825292135
2004-09-09,1.3698623097483649,1.1084978480233656
2004-09-12,1.3698623097483649,1.1084978480233656
2004-09-13,1.4098802591536699,1.1408805265469006
2004-09-14,1.4006455568341771,1.1408805265469006
2004-09-15,1.4268115801694232,1.1408805265469006
2004-09-16,1.4699083299442488,1.1408805265469006
2004-09-19,1.4822214928754482,1.1408805265469006
2004-09-20,1.4822214928754482,1.1408805265469006
2004-09-21,1.471447432840922,1.1408805265469006
2004-09-22,1.4837609355299353,1.1408805265469006
2004-09-23,1.4791432870821017,1.1373299645483863
2004-09-26,1.4729863658586881,1.1325958383430976
2004-09-27,1.4660607425814727,1.1272706484543686
2004-09-28,1.4776043540643353,1.136146661585229
2004-09-29,1.4953047168917046,1.1497566702995694
2004-09-30,1.4853000384266082,1.1497566702995694
2004-10-03,1.5145441826157473,1.1497566702995694
2004-10-04,1.536862533648764,1.1497566702995694
2004-10-05,1.5684149924250992,1.1497566702995694
2004-10-06,1.6392172931291116,1.1497566702995694
2004-10-07,1.646143256164141,1.1497566702995694
2004-10-10,1.6776963944561036,1.1497566702995694
2004-10-11,1.6469129774913844,1.1497566702995694
2004-10-12,1.5791893922174396,1.1497566702995694
2004-10-13,1.5745717437696063,1.1497566702995694
2004-10-14,1.6068947732677195,1.1497566702995694
2004-10-17,1.6322909903362688,1.1497566702995694
2004-10-18,1.6730789158871777,1.1497566702995694
2004-10-19,1.7000142358524002,1.1497566702995694
2004-10-20,1.646912977491385,1.1497566702995694
2004-10-21,1.7015538483857944,1.1497566702995694
2004-10-24,1.6607659228348854,1.1497566702995694
2004-10-25,1.6761571216805242,1.1497566702995694
2004-10-26,1.6884704544906306,1.1497566702995694
2004-10-27,1.6669223344215782,1.1497566702995694
2004-10-28,1.6592263103014915,1.1497566702995694
2004-10-31,1.6592263103014915,1.1497566702995694
2004-11-01,1.662304516094838,1.1497566702995694
2004-11-02,1.6661526130943347,1.1497566702995694
2004-11-03,1.6961664786107176,1.1497566702995694
2004-11-04,1.805447540883908,1.1497566702995694
2004-11-07,1.7900556625226414,1.1497566702995694
2004-11-08,1.8470051877620604,1.1497566702995694
2004-11-09,1.911650227484845,1.1497566702995694
2004-11-10,1.9778348797410237,1.1497566702995694
2004-11-11,1.9070325790370115,1.1497566702995694
2004-11-14,1.8316134792797005,1.1497566702995694
2004-11-15,1.8023691652116547,1.1497566702995694
2004-11-16,1.8069863040227674,1.1497566702995694
2004-11-17,1.785438183953715,1.1360459439223667
2004-11-18,1.7715857482469355,1.1272318592122013
2004-11-21,1.7731251909014225,1.1282113821098567
2004-11-22,1.8539313206759966,1.1796270383893626
2004-11-23,1.8416179878658903,1.1717922603943547
2004-11-24,1.8608579632266535,1.1717922603943547
2004-11-25,1.875479780502863,1.1717922603943547
2004-11-28,1.907032579037012,1.1717922603943547
2004-11-29,1.9162678759326788,1.1717922603943547
2004-11-30,1.9301203116394585,1.1717922603943547
2004-12-01,1.9208853545016056,1.1717922603943547
2004-12-02,1.9078024702431629,1.1717922603943547
2004-12-05,1.9162678759326792,1.1717922603943547
2004-12-06,1.9162678759326792,1.1717922603943547
2004-12-07,1.9193462516049324,1.1717922603943547
2004-12-08,1.8985676829842166,1.1591066046032392
2004-12-09,1.8847150773985302,1.150649362457363
2004-12-12,1.8916410404335593,1.1548777761026021
2004-12-13,1.916267875932679,1.1699128617270658
2004-12-14,1.9008761674503194,1.1605159721044696
2004-12-15,1.9301203116394587,1.1605159721044696
2004-12-16,1.9532080442419053,1.1605159721044696
2004-12-19,1.9855305641032976,1.1605159721044696
2004-12-20,1.9924573765328617,1.1605159721044696
2004-12-21,1.9624433411375721,1.1605159721044696
2004-12-22,1.9208853545016058,1.1359401251240486
2004-12-23,1.9208853545016058,1.1359401251240486
2004-12-26,1.9447424686734816,1.150048334754566
2004-12-27,1.954747147138578,1.1559647293383626
2004-12-28,1.9670604799486842,1.1632463761999137
2004-12-29,1.952438662672475,1.1632463761999137
2004-12-30,1.956286419914158,1.1632463761999137
2005-01-02,1.947051462776305,1.1577550890777342
2005-01-03,1.9301203116394583,1.1476874936559482
2005-01-04,1.8854846288468665,1.1211462388943016
2005-01-05,1.8116041223495079,1.0772154368501727
2005-01-06,1.7885165596259684,1.0634871180313854
2005-01-09,1.7469589127478162,1.0387761239549007
2005-01-10,1.8085259165561618,1.0753850751516723
2005-01-11,1.8354614064002912,1.091401447106924
2005-01-12,1.837770230624208,1.0927743193941384
2005-01-13,1.8747098892967133,1.1147393668695174
2005-01-16,1.9162678759326794,1.1147393668695174
2005-01-17,1.8854846288468672,1.1147393668695174
2005-01-18,1.8947195859847201,1.1147393668695174
2005-01-19,1.9147286031570994,1.1147393668695174
2005-01-20,1.8808666406412198,1.1147393668695174
2005-01-23,1.885484628846867,1.1147393668695174
2005-01-24,1.89471958598472,1.1147393668695174
2005-01-25,1.8777886047267802,1.1147393668695174
2005-01-26,1.9008761674503196,1.1147393668695174
2005-01-27,1.9362772328628723,1.1147393668695174
2005-01-30,1.9362772328628723,1.1147393668695174
2005-01-31,1.9239637301738592,1.1147393668695174
2005-02-01,1.9162678759326794,1.1147393668695174
2005-02-02,1.9924573765328617,1.1147393668695174
2005-02-03,2.03093613810204,1.1147393668695174
2005-02-06,2.0817287421180453,1.1147393668695174
2005-02-07,2.077111433428026,1.1147393668695174
2005-02-08,2.0963508991520685,1.1147393668695174
2005-02-09,2.0940420749281516,1.1147393668695174
2005-02-10,2.080189809100279,1.1147393668695174
2005-02-13,2.0740328878768657,1.1114399744600227
2005-02-14,2.121747286099525,1.137009332521772
2005-02-15,2.224102215458779,1.1918596488971125
2005-02-16,2.259502771234611,1.2108302221398726
2005-02-17,2.222562772804292,1.1910346870006128
2005-02-20,2.2317982395788656,1.1910346870006128
2005-02-21,2.3018299695610995,1.1910346870006128
2005-02-22,2.3164524663529362,1.1910346870006128
2005-02-23,2.354931907437742,1.1910346870006128
2005-02-24,2.4626738668142596,1.1910346870006128
2005-02-27,2.4703692114187183,1.1910346870006128
2005-02-28,2.492687902209549,1.1910346870006128
2005-03-01,2.4011068630059142,1.1910346870006128
2005-03-02,2.383406160420731,1.1910346870006128
2005-03-03,2.4626738668142596,1.1910346870006128
2005-03-06,2.5396324092260576,1.1910346870006128
2005-03-07,2.493457113900072,1.1910346870006128
2005-03-08,2.5704153165540564,1.1910346870006128
2005-03-09,2.493457113900072,1.1910346870006128
2005-03-10,2.4495908126769095,1.1910346870006128
2005-03-13,2.4495908126769095,1.1910346870006128
2005-03-14,2.4495908126769095,1.1910346870006128
2005-03-15,2.2641202498035367,1.1008555955962351
2005-03-16,2.2625813167857705,1.100107338950413
2005-03-17,2.3087564422328497,1.122558507447398
2005-03-20,2.293365243387211,1.1150750324095213
2005-03-21,2.3834061604207313,1.1588545301449302
2005-03-22,2.353392464783256,1.1588545301449302
2005-03-23,2.3241483205941167,1.144454165785424
2005-03-24,2.3287654594052296,1.1467277314178603
2005-03-27,2.3287654594052296,1.1467277314178603
2005-03-28,2.3118349877840108,1.1383908500734448
2005-03-29,2.3126043693534406,1.1387697079692212
2005-03-30,2.3626274219211094,1.1387697079692212
2005-03-31,2.4765256230054127,1.1936678353606007
2005-04-03,2.537323754881049,1.2229721049372215
2005-04-04,2.5858073647942303,1.2463408620209064
2005-04-05,2.6127428546383604,1.2593235776277822
2005-04-06,2.585807364794231,1.2463408620209067
2005-04-07,2.548867366363912,1.2463408620209067
2005-04-10,2.4926879022095507,1.2463408620209067
2005-04-11,2.515775125175276,1.2463408620209067
2005-04-12,2.505770276831273,1.2463408620209067
2005-04-13,2.4703692114187206,1.2463408620209067
2005-04-14,2.4588255999358575,1.2463408620209067
2005-04-17,2.4257335286261283,1.2463408620209067
2005-04-18,2.461134424159774,1.2463408620209067
2005-04-19,2.488839295573333,1.2463408620209067
2005-04-20,2.4780659150544344,1.2463408620209067
2005-04-21,2.493457113900073,1.2463408620209067
2005-04-24,2.61659078175895,1.2463408620209067
2005-04-25,2.6396780047246753,1.2463408620209067
2005-04-26,2.5465585421399948,1.2463408620209067
2005-04-27,2.4680608968315236,1.2463408620209067
2005-04-28,2.478065915054434,1.2463408620209067
2005-05-01,2.4657524123654206,1.2463408620209067
2005-05-02,2.463443078504783,1.2463408620209067
2005-05-03,2.428811564540567,1.2463408620209067
2005-05-04,2.4442034429018333,1.2463408620209067
2005-05-05,2.4311208984012045,1.2463408620209067
2005-05-08,2.4241944257294543,1.2463408620209067
2005-05-09,2.4403558555390577,1.2463408620209067
2005-05-10,2.3880239787474724,1.2463408620209067
2005-05-11,2.3857154942813694,1.2463408620209067
2005-05-12,2.335691592319166,1.2202074721667229
2005-05-15,2.335691592319166,1.2202074721667229
2005-05-16,2.3010604181127636,1.2021155212963595
2005-05-17,2.338770307749233,1.2218158487112962
2005-05-18,2.334153338817027,1.2194038607551956
2005-05-19,2.3741712032828786,1.2194038607551956
2005-05-22,2.3487749862143295,1.2194038607551956
2005-05-23,2.3764800275067954,1.2194038607551956
2005-05-24,2.3834061604207317,1.2194038607551956
2005-05-25,2.4088028871260017,1.2194038607551956
2005-05-26,2.444203442901834,1.2194038607551956
2005-05-29,2.4318897703339135,1.2194038607551956
2005-05-30,2.3710929974895323,1.1889190006138102
2005-05-31,2.3834061604207317,1.1950930955911294
2005-06-01,2.45420812136693,1.2305947805688076
2005-06-02,2.4802503879184865,1.2436529548179736
2005-06-05,2.551025847755206,1.279141351547308
2005-06-06,2.5588030739927996,1.279141351547308
2005-06-07,2.558025198478024,1.279141351547308
2005-06-08,2.558025198478024,1.279141351547308
2005-06-09,2.6202458963201885,1.279141351547308
2005-06-12,2.6210232621982437,1.279141351547308
2005-06-13,2.6591330467815966,1.279141351547308
2005-06-14,2.7345752500702485,1.279141351547308
2005-06-15,2.706576318268815,1.279141351547308
2005-06-16,2.666910782655911,1.279141351547308
2005-06-19,2.718242582322473,1.279141351547308
2005-06-20,2.7407970650361047,1.279141351547308
2005-06-21,2.6949100542151583,1.279141351547308
2005-06-22,2.6365782243101514,1.279141351547308
2005-06-23,2.6428000392760076,1.279141351547308
2005-06-26,2.6443559601844657,1.279141351547308
2005-06-27,2.680910333496082,1.279141351547308
2005-06-28,2.6443559601844657,1.279141351547308
2005-06-29,2.6653552015052675,1.279141351547308
2005-06-30,2.682465914646726,1.279141351547308
2005-07-03,2.737686412371538,1.279141351547308
2005-07-04,2.7602410649640774,1.279141351547308
2005-07-05,2.8154615626888893,1.279141351547308
2005-07-06,2.83101635492189,1.279141351547308
2005-07-07,2.8769037055006508,1.279141351547308
2005-07-10,2.799906430698075,1.279141351547308
2005-07-11,2.8457937812768357,1.279141351547308
2005-07-12,2.899459207487724,1.279141351547308
2005-07-13,2.938346188070225,1.279141351547308
2005-07-14,2.893236543127333,1.279141351547308
2005-07-17,2.8776814111365185,1.279141351547308
2005-07-18,2.8932365431273332,1.279141351547308
2005-07-19,2.924346467351148,1.279141351547308
2005-07-20,2.901014279001647,1.279141351547308
2005-07-21,2.908791675118147,1.279141351547308
2005-07-24,2.971012203081404,1.279141351547308
2005-07-25,3.0005663762756676,1.279141351547308
2005-07-26,3.0970076510062143,1.279141351547308
2005-07-27,3.1032292960931636,1.279141351547308
2005-07-28,3.1498946920656063,1.279141351547308
2005-07-31,3.216781793601889,1.279141351547308
2005-08-01,3.3132220490589943,1.279141351547308
2005-08-02,3.2813347589571245,1.279141351547308
2005-08-03,3.2354470686205503,1.279141351547308
2005-08-04,3.21989227638755,1.279141351547308
2005-08-07,3.3007780793694685,1.279141351547308
2005-08-08,3.3521097091571233,1.279141351547308
2005-08-09,3.2447808952822292,1.279141351547308
2005-08-10,3.2510025403691785,1.279141351547308
2005-08-11,3.0993411076716337,1.279141351547308
2005-08-14,3.100118473549688,1.279141351547308
2005-08-15,3.1421169561912916,1.279141351547308
2005-08-16,3.090008300283396,1.279141351547308
2005-08-17,3.0176769195382187,1.2491990176975305
2005-08-18,2.9399015993419613,1.2170031080024848
2005-08-21,3.009899523421719,1.2459794829865505
2005-08-22,3.064342315510663,1.2685166479023449
2005-08-23,3.0907853264036382,1.2794630096611526
2005-08-24,3.094674534098609,1.2794630096611526
2005-08-25,3.159228178969472,1.2794630096611526
2005-08-28,3.224558849960576,1.2794630096611526
2005-08-29,3.3357775510460685,1.2794630096611526
2005-08-30,3.380109490353092,1.2794630096611526
2005-08-31,3.5457706437697136,1.2794630096611526
2005-09-01,3.679543148053211,1.2794630096611526
2005-09-04,3.5621024621229553,1.2794630096611526
2005-09-05,3.5138826741522164,1.2794630096611526
2005-09-06,3.4921048778010118,1.2794630096611526
2005-09-07,3.4532178972185106,1.2794630096611526
2005-09-08,3.593212726104584,1.2794630096611526
2005-09-11,3.687320883927524,1.2794630096611526
2005-09-12,3.6165452542118977,1.2794630096611526
2005-09-13,3.624322650328398,1.2794630096611526
2005-09-14,3.7332085742640984,1.2794630096611526
2005-09-15,3.763540792852045,1.2794630096611526
2005-09-18,3.702098650040284,1.2794630096611526
2005-09-19,3.6289902431748655,1.2794630096611526
2005-09-20,3.5854356697458973,1.2794630096611526
2005-09-21,3.6041023037958135,1.2794630096611526
2005-09-22,3.4905501460449013,1.239151782824865
2005-09-25,3.5045498667639787,1.2441217096737176
2005-09-26,3.5854356697458973,1.2728363199146948
2005-09-27,3.5162157910598224,1.2482631344591126
2005-09-28,3.5543257455220822,1.2617922390527805
2005-09-29,3.5729917000563707,1.2617922390527805
2005-10-02,3.5823245074446084,1.2617922390527805
2005-10-03,3.626656106993818,1.2617922390527805
2005-10-04,3.558214273701425,1.2617922390527805
2005-10-05,3.4376624254698815,1.2617922390527805
2005-10-06,3.3435546074047546,1.2272500124545602
2005-10-09,3.425219475053797,1.2572250604521102
2005-10-10,3.3987751051295665,1.2475186679658048
2005-10-11,3.375442577022252,1.2389544754304467
2005-10-12,3.181004956047235,1.1675862458717727
2005-10-13,3.0985627225201378,1.1373258661253671
2005-10-16,3.22689264638381,1.1844292991936336
2005-10-17,3.1732272201729215,1.164731431888032
2005-10-18,3.013010345965194,1.1059239099676754
2005-10-19,3.087674503860163,1.1333293510224078
2005-10-20,2.971012203081404,1.1333293510224078
2005-10-23,2.9266799240165673,1.1164182548613804
2005-10-24,2.9243464673511474,1.1155281289556314
2005-10-25,3.072118692353721,1.1718976718634682
2005-10-26,2.9679007010223017,1.1321424300781957
2005-10-27,2.98656665555659,1.139262789300086
2005-10-30,2.98656665555659,1.139262789300086
2005-10-31,2.98656665555659,1.139262789300086
2005-11-01,3.107895869666189,1.139262789300086
2005-11-02,3.191115129313527,1.139262789300086
2005-11-03,3.21989227638755,1.139262789300086
2005-11-06,3.134339560074792,1.139262789300086
2005-11-07,3.018454625174088,1.139262789300086
2005-11-08,3.002121447789591,1.139262789300086
2005-11-09,2.924346467351147,1.1097482800795144
2005-11-10,2.8154615626888884,1.068427992957375
2005-11-13,2.877681411136518,1.092039548760511
2005-11-14,2.9865666555565906,1.1333599648159536
2005-11-15,3.1102286468159814,1.1802879480913493
2005-11-16,3.087674503860163,1.1802879480913493
2005-11-17,3.125784458322424,1.1802879480913493
2005-11-20,3.1086739150598723,1.1802879480913493
2005-11-21,3.034009757164903,1.1802879480913493
2005-11-22,3.034009757164903,1.1802879480913493
2005-11-23,3.1841154388328965,1.1802879480913493
2005-11-24,3.3412218302549634,1.1802879480913493
2005-11-27,3.3287778605654377,1.1802879480913493
2005-11-28,3.259557642121549,1.1802879480913493
2005-11-29,3.195781702886554,1.1802879480913493
2005-11-30,3.2035594387608683,1.1802879480913493
2005-12-01,3.3443323130406246,1.1802879480913493
2005-12-04,3.268113083631732,1.1802879480913493
2005-12-05,3.221447347901475,1.1802879480913493
2005-12-06,3.2852232871364695,1.1802879480913493
2005-12-07,3.2510025403691802,1.1802879480913493
2005-12-08,3.2206703217812342,1.1802879480913493
2005-12-11,3.2797793476853894,1.1802879480913493
2005-12-12,3.250224834733312,1.1802879480913493
2005-12-13,3.188782691921551,1.1802879480913493
2005-12-14,3.149894692065608,1.1802879480913493
2005-12-15,3.1281175752300308,1.1802879480913493
2005-12-18,3.1856711898624486,1.1802879480913493
2005-12-19,3.1732272201729224,1.1802879480913493
2005-12-20,3.111007031967479,1.1802879480913493
2005-12-21,3.0293425040762503,1.1802879480913493
2005-12-22,3.078341356714113,1.1802879480913493
2005-12-25,3.078341356714113,1.1802879480913493
2005-12-26,3.1156736055405045,1.1802879480913493
2005-12-27,3.048787183519849,1.1802879480913493
2005-12-28,3.0837852961651935,1.1802879480913493
2005-12-29,3.1032292960931644,1.1802879480913493
2006-01-01,3.1125627829970295,1.1802879480913493
2006-01-02,3.205114850032605,1.1802879480913493
2006-01-03,3.2510025403691793,1.1802879480913493
2006-01-04,3.2183368651158135,1.1802879480913493
2006-01-05,3.2043378239123643,1.1802879480913493
2006-01-08,3.3101119060311484,1.1802879480913493
2006-01-09,3.286001332530151,1.1802879480913493
2006-01-10,3.282889830471049,1.1802879480913493
2006-01-11,3.265001921330443,1.1802879480913493
2006-01-12,3.1654498240564215,1.1802879480913493
2006-01-15,3.224558849960577,1.1802879480913493
2006-01-16,3.1817823219252914,1.1802879480913493
2006-01-17,3.2626684646650235,1.1802879480913493
2006-01-18,3.418997490209035,1.1802879480913493
2006-01-19,3.4921048778010118,1.1802879480913493
